profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,inside_uncertainty_penalty,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000995,vae_candidate_000995,0.8738037633452632,551.3719482421875,2318.94140625,2326.861284335277,-1.8206711955448611,0.0031873197218741287,4.932927064512975,30,8295.042577086062,2511.4546432660127,1.4400490863440956,-1.3177341383230579,4508.293566738625,0.1000108173607761,0.9989893066093182,0.9975015426428625,0.9681502826012409,1.0,0.18000613579301195,0.8364401723913041,0.7142857142857143,1.0,0.12112911250163348,0.12112911250163348,inside_convoy_envelope,inside,True,0.12414625287055969,1.7994318008422852,1.5161569118499756,1.8145631551742554,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE001218,vae_candidate_001218,0.8722895252024525,469.57196044921875,-2328.4677734375,2418.677704498376,1.8120152514165448,0.011476583710152083,5.507828509959716,30,8167.361444673169,2752.0396490130997,1.3347034792072627,1.3410539858834005,4539.655886739585,0.3460464653009949,0.9999340557386285,0.9703605131512598,0.973725103165656,1.0,0.16683793490090784,0.8484603398801489,0.7142857142857143,1.0,0.11588214513288254,0.11588214513288254,inside_convoy_envelope,inside,True,0.05189049243927002,1.2797236442565918,2.961656093597412,1.2631051540374756,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000281,vae_candidate_000281,0.8706619463996962,15.973388671875,2474.280517578125,2535.1131256709104,-1.5932987726222911,-0.08564204641233154,5.2397551604238295,32,8428.732964428238,2704.806750530335,1.4036261211926853,-1.6339359273798335,3231.2503375616584,0.24703187178139285,0.9965549918012807,0.9848212396766541,0.9980073575415199,0.7693453184670616,0.17545326514908566,0.991349386679414,0.7619047619047619,1.0,0.11560346065327429,0.11560346065327429,inside_convoy_envelope,inside,True,0.07913228869438171,0.7572708129882812,2.9591245651245117,1.5363452434539795,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000544,vae_candidate_000544,0.8689845777682481,-1324.567626953125,1901.0302734375,2201.683019995306,-0.9083195617482188,0.03905013300875867,5.5201854358833184,31,8580.274662651977,2401.328669375314,1.5045578732682823,-2.1942229588328157,6958.9383285945005,0.009140882319535693,0.992592857466766,0.9999791112130538,0.8118826886653331,1.0,0.18806973415853528,0.9830573677356931,0.7380952380952381,0.0,0.12468966524968354,0.0,astern_vae,astern,False,0.09867396205663681,1.2912765741348267,1.5037981271743774,1.647339105606079,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE001110,vae_candidate_001110,0.8684663952907504,-360.17218017578125,-2530.086669921875,2564.737418223367,1.3921271364340355,0.046931207396361155,4.817128556937145,29,8021.939902505762,2353.7231618705628,1.5359009632759384,1.7963967245521186,4088.5202273298282,0.025305474847106213,0.9948830011396458,0.9998399167786326,0.9746599788218953,0.9734571969832925,0.1919876204094923,0.816830767214282,0.6904761904761905,1.0,0.12293429327700298,0.12293429327700298,inside_convoy_envelope,inside,True,0.04801368713378906,2.3045201301574707,2.5684421062469482,1.622840166091919,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000252,vae_candidate_000252,0.864453175982016,1361.6988525390625,-2442.1279296875,2551.240411809337,2.0611568658177766,0.0006163602507907171,5.3095730173365085,24,8482.707901731454,2363.628314781236,1.19700935695663,1.0810521480228072,6076.058528400361,0.3472335560880413,0.9956853910869972,0.9701588622911639,0.8824532258294903,1.0,0.14962616961957875,0.9740093606145142,0.5714285714285714,0.0,0.12256616639208828,0.0,ahead_vae,ahead,False,0.07310497760772705,0.7501074075698853,2.523634672164917,1.5570472478866577,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000977,vae_candidate_000977,0.8598805528664727,266.3055725097656,2096.375,2164.396753805604,-1.663545475452626,0.13632766909341004,4.772510373624043,23,8526.738619071037,2319.4733344137303,1.1629351617103374,-1.341719509043757,4195.1199292111805,0.027321000974329213,0.9895616874505536,0.999813402333825,0.9738764448672546,0.9988380783836144,0.14536689521379217,0.8661120412986721,0.5476190476190477,1.0,0.12710048027584356,0.12710048027584356,inside_convoy_envelope,inside,True,0.12035196274518967,0.7821057438850403,1.5063632726669312,1.8712807893753052,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000766,vae_candidate_000766,0.8598168355635372,-143.002197265625,-2080.208984375,2082.3887187355904,1.515754098480256,0.051343902754127244,5.468400401207711,24,8005.070385955712,2709.8633008230063,1.1063657006954555,1.6771824578636647,3544.5655502225804,0.10876507265278001,0.9811113078534413,0.9970454541170035,0.9943463309334416,0.843944178624424,0.13829571258693193,0.9847210819774889,0.5714285714285714,1.0,0.1203057688882154,0.1203057688882154,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE001061,vae_candidate_001061,0.8591079704909723,-699.7500610351562,1907.180419921875,2187.570523816438,-1.1985033094128987,-0.050867114141233884,4.715597374265319,27,8323.431405687466,2268.4614174294406,1.4299799963633963,-1.9939564583181282,5486.339886332082,0.23199297716868042,0.9915057932176511,0.9866050538132025,0.9117958065492133,1.0,0.17874749954542454,0.9484087959090742,0.6428571428571429,1.0,0.1282573019315899,0.1282573019315899,inside_convoy_envelope,inside,True,0.06718196719884872,2.0349321365356445,1.501373529434204,1.2951470613479614,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000593,vae_candidate_000593,0.8557894930175923,314.5001525878906,2423.236328125,2305.103398181554,-1.6713040510278396,0.007923405652681223,5.703573822365826,28,8539.996000788758,2557.342884953466,1.2820690096991874,-1.4623651969092724,3466.5118068173233,0.2854048396940401,0.9982991107184603,0.9797738751609966,0.9941271025430575,0.8253599540041245,0.16025862621239842,0.8666149324098802,0.6666666666666666,1.0,0.1202935369367705,0.1202935369367705,inside_convoy_envelope,inside,True,0.05424783378839493,1.1882416009902954,1.9220961332321167,1.7435647249221802,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
VAE001091,vae_candidate_001091,0.8557232089470383,261.50244140625,2069.8974609375,2133.53801472914,-1.6617940249710283,-0.026418119325853327,5.1554461918121035,23,8172.631229455492,2773.5822811449134,1.0146701375376987,-1.506216747944618,3295.2189508037773,0.1439763982166571,0.9866677462116245,0.9948266450863437,0.9979154636159272,0.784575940667566,0.12683376719221234,0.994881060399858,0.5476190476190477,1.0,0.11852526881598682,0.11852526881598682,inside_convoy_envelope,inside,True,0.09351810812950134,0.8803181052207947,2.317575693130493,1.786739706993103,vae_candidate_pool_v1,belief_limited_heuristic_v1,11
VAE000820,vae_candidate_000820,0.8555452476132996,1121.8551025390625,-1983.94140625,2383.7817328742517,2.0893997639159334,-0.03583116960532644,5.027967630874055,33,8087.088438281608,1895.0379829637204,2.153296469259655,1.0163617200685338,5868.708265045938,0.366868059436976,0.9999502787052255,0.9667276645871218,0.8501982346078377,1.0,0.26916205865745685,0.9975123794955161,0.7857142857142857,1.0,0.13916886639995077,0.13916886639995077,inside_convoy_envelope,inside,True,0.08291124552488327,1.4564250707626343,2.344118595123291,1.6316289901733398,vae_candidate_pool_v1,belief_limited_heuristic_v1,12
VAE000488,vae_candidate_000488,0.8541951163328186,-1806.037353515625,2457.801025390625,2906.7136415454256,-0.9699123883317945,0.051080284817903554,5.552693698937432,33,8100.895674709969,2629.6006762275797,1.5491415336607808,-2.120599980440095,6474.947507314253,0.3890696176140779,0.9526224545821704,0.9626311900525839,0.8526271333577321,1.0,0.1936426917075976,0.8906122017707705,0.7857142857142857,0.0,0.11481619573072012,0.0,astern_vae,astern,False,0.05756428837776184,1.149762749671936,1.8791855573654175,1.8590456247329712,vae_candidate_pool_v1,belief_limited_heuristic_v1,13
VAE000775,vae_candidate_000775,0.853927007226611,632.5062866210938,2150.01318359375,2357.4601820958396,-1.9001894146236815,0.019603045920843214,4.354462044643172,20,8319.417765481758,2924.8647879368705,0.8219232550349836,-1.2218001930452684,5593.407019362889,0.4106006144906147,0.9996579722841545,0.9584406234362319,0.9397164630006073,1.0,0.10274040687937296,0.9183209603131381,0.47619047619047616,1.0,0.11373160934224483,0.11373160934224483,inside_convoy_envelope,inside,True,0.06179297715425491,2.0742435455322266,2.413447380065918,1.251239538192749,vae_candidate_pool_v1,belief_limited_heuristic_v1,14
VAE000276,vae_candidate_000276,0.8535900900761508,-978.2861938476562,2368.912841796875,2494.895871804359,-1.156793920878131,0.018997352493812677,5.174958567035947,28,8238.093274615781,2574.287024541918,1.320305276108901,-1.9658013802178493,5546.177250422186,0.3385484059262789,0.9982991368650617,0.9716188799969998,0.9229946197527982,1.0,0.16503815951361261,0.784889306638387,0.6666666666666666,1.0,0.11843480395501219,0.11843480395501219,inside_convoy_envelope,inside,True,0.04431818798184395,1.0862183570861816,1.532810091972351,1.768478512763977,vae_candidate_pool_v1,belief_limited_heuristic_v1,15
VAE000340,vae_candidate_000340,0.8519718662323953,1512.952880859375,1960.980712890625,2439.4751565780034,-2.1909073295029513,0.04534441842198785,5.588133665330385,24,8594.248315496168,2801.247725946422,0.996900530330417,-0.9053409056648539,7509.8002707242595,0.3266437215301148,0.9997054709839173,0.9735622958671575,0.7866356817640364,1.0,0.12461256629130213,0.9957657297130138,0.5714285714285714,0.0,0.11469918679224289,0.0,ahead_vae,ahead,False,0.08158189803361893,0.8645036220550537,1.5079879760742188,1.9367353916168213,vae_candidate_pool_v1,belief_limited_heuristic_v1,16
VAE000317,vae_candidate_000317,0.8518751303871437,-0.08697509765625,-2315.433349609375,2368.9972198089285,1.5900428402382998,0.0568755283871745,4.690165151559354,28,8015.613282560155,2602.2433899765224,1.3423734719782439,1.6084253417386682,2901.949751175366,0.27940898933524516,0.9998183204037379,0.9806092997957871,0.9992921121504845,0.6909404169465158,0.16779668399728048,0.9485628840759255,0.6666666666666666,1.0,0.11906764500846068,0.11906764500846068,inside_convoy_envelope,inside,True,0.0672127902507782,1.0784037113189697,1.524864673614502,1.1356093883514404,vae_candidate_pool_v1,belief_limited_heuristic_v1,17
