profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,inside_uncertainty_penalty,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000995,vae_candidate_000995,0.8759164848024016,551.3719482421875,2318.94140625,2436.328579303266,-1.8061922408887932,-0.04928248580408135,3.9309961808447493,34,8128.264448885716,2425.0186001194697,1.72490832519203,-1.3846828985050814,3887.2014908406118,0.08553186270470814,0.9997505480041099,0.9981721898324482,0.9827308301142482,0.92552416448586,0.21561354064900376,0.8364401723913041,0.8095238095238095,1.0,0.12214046162956398,0.12214046162956398,inside_convoy_envelope,inside,True,0.12414625287055969,1.7994318008422852,1.5161569118499756,1.8145631551742554,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE000544,vae_candidate_000544,0.8678354270044756,-1324.567626953125,1901.0302734375,2356.5962059350018,-0.9394553660598383,-0.038059293283098566,4.4522509694528996,32,8498.746045865391,2240.9306810149083,1.6802221419551107,-2.2401965808130537,7030.930346320534,0.040276686631155134,0.9996439406557412,0.9995945019499166,0.7841939587405702,1.0,0.21002776774438883,0.9830573677356931,0.7619047619047619,0.0,0.12730605568494302,0.0,astern_vae,astern,False,0.09867396205663681,1.2912765741348267,1.5037981271743774,1.647339105606079,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000916,vae_candidate_000916,0.8666874575599004,-1331.664794921875,-1761.5740966796875,2199.1887823788534,0.9440418218654032,-0.014326649754466816,4.364465670430083,28,8255.447160060286,2628.4866638493786,1.2903622569457547,2.1832241819699236,6896.463057585977,0.08730128006756577,0.9924060798432891,0.9980958314728268,0.8182547642857035,1.0,0.16129528211821934,0.9946821137343399,0.6666666666666666,0.0,0.12017655913813505,0.0,astern_vae,astern,False,0.08089417219161987,0.6900043487548828,1.5096714496612549,1.283998727798462,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000252,vae_candidate_000252,0.8664641103215784,1361.6988525390625,-2442.1279296875,2754.977240884553,2.083784471338545,0.019827165860373055,4.093071439506454,29,8215.442572800914,2384.4379987089233,1.4804065553097032,1.0776353481116214,5989.604072361175,0.3698611616088099,0.9764612647473517,0.9661887713624298,0.8808408146501888,1.0,0.1850508194137129,0.9740093606145142,0.6904761904761905,0.0,0.12088296171021344,0.0,ahead_vae,ahead,False,0.07310497760772705,0.7501074075698853,2.523634672164917,1.5570472478866577,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000766,vae_candidate_000766,0.8662783127189394,-143.002197265625,-2080.208984375,2114.694578141505,1.4676939973558965,-0.0063538051182331565,5.386077572329215,30,8114.240655892122,2598.5308563061317,1.4228053594529528,1.6675448511156639,3370.195537925387,0.06070497152842047,0.9847304113545634,0.999079009488071,0.995323510998072,0.802427509029854,0.1778506699316191,0.9847210819774889,0.7142857142857143,1.0,0.12180325002129039,0.12180325002129039,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000089,vae_candidate_000089,0.8658742895452916,1269.6495361328125,2517.448486328125,2730.1632180623756,-2.032301032296925,-0.02006977691093897,5.647102089109654,28,8368.141387126392,2136.4366912611363,1.566170336166336,-1.129361398203807,5506.818851771393,0.35672673660825405,0.9796044805398207,0.9685224471285934,0.904139539262457,1.0,0.195771292020792,0.9316217922559102,0.6666666666666666,0.0,0.12789893185720233,0.0,ahead_vae,ahead,False,0.06404171884059906,2.364844799041748,1.9715983867645264,1.523587942123413,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000213,vae_candidate_000213,0.8645669639187374,-319.36151123046875,-2152.1064453125,2333.3304448955237,1.4122170674111048,0.01325199806463962,5.7345566082499895,30,8247.804216219409,2458.800023445274,1.4793117365893895,1.7426275842433283,3832.8566796408695,0.32047185525151134,0.9991601204620545,0.9745434412659928,0.9852732980651607,0.9125849237240166,0.1849139670736737,0.8651975291477284,0.7142857142857143,1.0,0.12221892841301295,0.12221892841301295,inside_convoy_envelope,inside,True,0.054059602320194244,0.6887126564979553,1.8860619068145752,1.5502127408981323,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000685,vae_candidate_000685,0.8645062895921568,375.30279541015625,2475.17041015625,2373.471183218078,-1.8124369392259365,0.010457257830304593,4.890601156819753,28,8082.1266532634545,2599.49857383972,1.3327319089455543,-1.318698456533552,4533.305598037889,0.43259452852009783,0.9998669695072144,0.9539405541584656,0.9683912685628013,1.0,0.16659148861819428,0.8703328998683916,0.6666666666666666,1.0,0.11904476017917393,0.11904476017917393,inside_convoy_envelope,inside,True,0.05474527180194855,2.0412657260894775,1.4829988479614258,1.0548449754714966,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE000276,vae_candidate_000276,0.8633366814767284,-978.2861938476562,2368.912841796875,2510.26606349746,-1.1547266128645837,0.06586839437593116,4.891229975025944,33,8439.485016206054,2490.2979784350646,1.5701700072751434,-1.9209976463492784,5234.622885096736,0.34061571393982626,0.997704226330715,0.9712745770945361,0.9393036617778671,1.0,0.19627125090939293,0.784889306638387,0.7857142857142857,1.0,0.11995855775090514,0.11995855775090514,inside_convoy_envelope,inside,True,0.04431818798184395,1.0862183570861816,1.532810091972351,1.768478512763977,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000551,vae_candidate_000551,0.8593711952699044,998.2972412109375,1883.0888671875,2008.2027459645046,-2.0235432055370706,-0.09936813939594677,5.576533354422494,33,8224.441859070947,2361.155620969069,1.6993502244860927,-1.2174175874486692,5061.487413727098,0.3870130543918666,0.9713990033171456,0.9630202671706911,0.9382087908601479,1.0,0.2124187780607616,0.9188074003602611,0.7857142857142857,1.0,0.1281579613997431,0.1281579613997431,inside_convoy_envelope,inside,True,0.06187225878238678,1.08645761013031,2.469191074371338,1.831207513809204,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
