profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000281,vae_candidate_000281,1.0391322983324016,15.973388671875,2474.280517578125,2496.4143203890003,-1.5471734494096254,0.12883642138836576,4.492646806199426,42,8327.736289948582,2774.5021321580543,1.817763017188615,-1.465582782791802,3633.7345643249478,0.20090654856872714,0.9982443178411556,0.9899430358721237,0.9944701591313347,1.0,0.22722037714857687,0.991349386679414,1.0,1.0,0.1147783022640882,inside_convoy_envelope,inside,True,0.07913228869438171,0.7572708129882812,2.9591245651245117,1.5363452434539795,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE000270,vae_candidate_000270,1.0379894755490389,-244.95556640625,2109.7021484375,2177.1042778836927,-1.5171947673283763,-0.05771064040530526,5.649285368389862,42,8442.225152043633,2347.3703339506574,2.119389352768874,-1.682108526666722,3270.626172285048,0.18879256931348465,0.9906521875051335,0.9911157766303232,0.9938111911950218,1.0,0.26492366909610926,0.9995166684559382,1.0,1.0,0.1263014226632382,inside_convoy_envelope,inside,True,0.08918523043394089,0.7178706526756287,2.968291759490967,1.107508897781372,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000784,vae_candidate_000784,1.0367651983166981,-53.651702880859375,1966.689453125,2158.0956406251685,-1.5372824015585866,-0.003875499432133791,4.5028705777113665,42,8469.12466486859,2389.404533406013,2.0754920842715574,-1.6081857514633402,2704.316495816635,0.2132249329496714,0.9889990077188144,0.988676780419619,0.9993010968875845,1.0,0.2594365105339447,0.9888896140808615,1.0,1.0,0.12549803610767463,inside_convoy_envelope,inside,True,0.07804236561059952,1.074684977531433,1.5057179927825928,1.6738866567611694,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000317,vae_candidate_000317,1.0326119683963286,-0.08697509765625,-2315.433349609375,2237.693075822565,1.5995047309566928,-0.019155979239813097,4.859352395723719,42,8273.633885792702,2348.3964283570363,2.1616311000971735,1.522931943393287,2741.568045811124,0.28887088005363815,0.9950325042298765,0.9792830694834954,0.9988547190789802,1.0,0.2702038875121467,0.9485628840759255,1.0,1.0,0.12570651228335972,inside_convoy_envelope,inside,True,0.0672127902507782,1.0784037113189697,1.524864673614502,1.1356093883514404,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000766,vae_candidate_000766,1.0299468777977336,-143.002197265625,-2080.208984375,2041.5535774091072,1.5320264155484107,-0.002272812638827662,5.478237104435549,42,8618.118676020167,2173.761019860314,2.2419453578130217,1.6072934254025546,2486.779916908711,0.1250373897209347,0.9760045213114759,0.9960965024911497,0.99933405482357,0.9564538141956581,0.2802431697266277,0.9847210819774889,1.0,1.0,0.13250042191237796,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE001091,vae_candidate_001091,1.0295033898928927,261.50244140625,2069.8974609375,1960.0403306786445,-1.7247250427484475,-0.10244161346108178,5.593800918003939,42,8350.066555814969,2493.461097641544,2.0172362153196577,-1.5193092243024273,2919.8876526389677,0.20690741599407625,0.964070702005697,0.9893354582357355,0.9986748319203418,1.0,0.2521545269149572,0.994881060399858,1.0,1.0,0.12588322691701578,inside_convoy_envelope,inside,True,0.09351810812950134,0.8803181052207947,2.317575693130493,1.786739706993103,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000995,vae_candidate_000995,1.0257704474308758,551.3719482421875,2318.94140625,2205.5303576041774,-1.746933747884464,-0.09373021138176156,4.721613434682178,42,8133.478983441502,2276.8600888168576,2.2679663008467736,-1.4883891170870907,2938.6323954397035,0.02627336970037897,0.9928764498048305,0.9998274374380063,0.9966064469999041,1.0,0.2834957876058467,0.8364401723913041,1.0,1.0,0.12792961926318963,inside_convoy_envelope,inside,True,0.12414625287055969,1.7994318008422852,1.5161569118499756,1.8145631551742554,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000459,vae_candidate_000459,1.025723630989869,-42.739776611328125,2334.523193359375,2277.2041095198233,-1.5611386389566078,0.08113723809047257,5.090929277459666,41,8231.072990112085,2651.6660831968907,1.8784886274631505,-1.4993167765427127,3232.747362108583,0.39143427597180613,0.9971536180589804,0.9621814067993276,0.9974464244798579,1.0,0.2348110784328938,0.9383207330574376,0.9761904761904762,1.0,0.11892828040360587,inside_convoy_envelope,inside,True,0.06524772197008133,0.8879015445709229,1.5191993713378906,1.1451621055603027,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE000974,vae_candidate_000974,1.0229925710665113,-349.06597900390625,-2042.09326171875,2105.973019021771,1.4650769342057317,0.12295617317330156,4.997868244394485,42,8137.925522236808,2473.817400589664,2.0862576371850228,1.7994718925573638,4254.185868489627,0.3052551084200379,0.9837903066238368,0.9768851571063784,0.9739674821879902,1.0,0.26078220464812785,0.9445969948499409,1.0,1.0,0.12438744234821844,inside_convoy_envelope,inside,True,0.06643244624137878,1.08815598487854,1.5101289749145508,1.1248730421066284,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000775,vae_candidate_000775,1.0225869902479354,632.5062866210938,2150.01318359375,2292.447872866106,-1.8512512588464414,-0.02323548537751283,4.893459989675648,42,7862.787092388749,2084.6711480334766,2.562330927415571,-1.3135768801208645,4016.32146480569,0.36166245871337455,0.9978157235951082,0.9676549446390441,0.9671010675885684,1.0,0.32029136592694635,0.9183209603131381,1.0,1.0,0.1329222722382186,inside_convoy_envelope,inside,True,0.06179297715425491,2.0742435455322266,2.413447380065918,1.251239538192749,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
