profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,inside_uncertainty_penalty,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000977,vae_candidate_000977,0.8785077109178264,266.3055725097656,2096.375,2296.6788024300813,-1.7307960821829198,0.04211989997121739,4.932824993608202,30,8481.399176164014,2612.264458805565,1.354055948262821,-1.368676671435656,4261.696673285896,0.09457160770462303,0.9979840253853289,0.9977657187439921,0.9796432659560691,1.0,0.16925699353285262,0.8661120412986721,0.7142857142857143,1.0,0.11934042233414546,0.11934042233414546,inside_convoy_envelope,inside,True,0.12035196274518967,0.7821057438850403,1.5063632726669312,1.8712807893753052,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE001218,vae_candidate_001218,0.8727033178072818,469.57196044921875,-2328.4677734375,2158.2811064710118,1.792295870638983,-0.02492350547033305,5.0714442000322695,36,8505.652368389412,2328.1520033176917,1.8179567219950084,1.3243732774804766,4332.661454186187,0.3263270845234331,0.9890157770207385,0.9736130711561476,0.9697911731799196,1.0,0.22724459024937604,0.8484603398801489,0.8571428571428571,1.0,0.12696007844830226,0.12696007844830226,inside_convoy_envelope,inside,True,0.05189049243927002,1.2797236442565918,2.961656093597412,1.2631051540374756,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000916,vae_candidate_000916,0.8723551925898703,-1331.664794921875,-1761.5740966796875,2352.9593594133275,0.9328633810205987,-0.06340086104650114,4.498111919452122,28,8543.36308269997,2402.0829774380873,1.364398276125042,2.145328411522694,6659.2434137304135,0.07612283922276131,0.999581784666063,0.9985520277519202,0.8394466791471319,1.0,0.17054978451563024,0.9946821137343399,0.6666666666666666,0.0,0.123196054471622,0.0,astern_vae,astern,False,0.08089417219161987,0.6900043487548828,1.5096714496612549,1.283998727798462,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000270,vae_candidate_000270,0.8707145530027918,-244.95556640625,2109.7021484375,2202.519598528863,-1.5104202646477822,-0.05617739143933647,5.142313455377702,31,8338.849567328703,2495.94350641504,1.4894324220573887,-1.6873497803813473,3448.732023445122,0.18201806663289055,0.9926549885175714,0.9917401980140838,0.9932153320924227,0.8211266722488386,0.18617905275717359,0.9995166684559382,0.7380952380952381,1.0,0.12269949593088413,0.12269949593088413,inside_convoy_envelope,inside,True,0.08918523043394089,0.7178706526756287,2.968291759490967,1.107508897781372,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000476,vae_candidate_000476,0.86737962759732,970.9406127929688,-2228.049560546875,2384.324689698483,1.9980102236455066,-0.03748254909006386,5.590461412136932,32,8365.51462723117,2139.1195560622073,1.7882253916772284,1.106099880854223,5661.29985465938,0.25276342373328275,0.999953552051698,0.9841125205276959,0.8939576449856798,1.0,0.22352817395965355,0.970662153558306,0.7619047619047619,1.0,0.13014428799905275,0.13014428799905275,inside_convoy_envelope,inside,True,0.10232512652873993,1.0386145114898682,2.4800455570220947,1.166490077972412,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000141,vae_candidate_000141,0.865109043259362,-534.056396484375,-1703.3428955078125,1846.1468678421045,1.3276895209702202,-0.051285341844490254,5.505748747886548,36,8235.193093152368,2718.9545673474263,1.6077805234540328,1.7626177907750826,4239.102200556609,0.025115259684326926,0.9436618471336883,0.9998423142217125,0.9816586066204379,1.0,0.2009725654317541,0.8131000348054968,0.8571428571428571,1.0,0.12374777243919968,0.12374777243919968,inside_convoy_envelope,inside,True,0.04757210239768028,1.1720572710037231,2.339510202407837,1.7260749340057373,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000775,vae_candidate_000775,0.8649464145853629,632.5062866210938,2150.01318359375,2457.3523338841637,-1.8619088650937108,0.04684790421263219,4.561910364013287,27,8298.600942406687,2570.4585894702645,1.2657509774460112,-1.2328358842834501,5176.5691079287,0.3723200649606439,0.999378399284793,0.9657429329235103,0.9434328703206255,1.0,0.1582188721807514,0.9183209603131381,0.6428571428571429,1.0,0.11878168682855818,0.11878168682855818,inside_convoy_envelope,inside,True,0.06179297715425491,2.0742435455322266,2.413447380065918,1.251239538192749,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE001061,vae_candidate_001061,0.864887693893621,-699.7500610351562,1907.180419921875,2268.6302409694795,-1.214245359993861,0.032999863434607146,5.050193129371294,24,8592.61724227128,2491.9367020489967,1.120853283869992,-1.894347430161325,5094.533257553536,0.24773502774964262,0.9967429313726411,0.984735149513231,0.9481123769757415,1.0,0.140106660483749,0.9484087959090742,0.5714285714285714,1.0,0.12197635390713901,0.12197635390713901,inside_convoy_envelope,inside,True,0.06718196719884872,2.0349321365356445,1.501373529434204,1.2951470613479614,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE000995,vae_candidate_000995,0.8640625505866769,551.3719482421875,2318.94140625,2233.309005484504,-1.8458572243172255,0.02576232822273522,4.866804706319704,28,8423.538951807232,2348.6111288654565,1.415312454628174,-1.2699731010498323,4739.091663977781,0.12519684613314053,0.9947612396720487,0.9960865531336421,0.9550928855947235,1.0,0.17691405682852174,0.8364401723913041,0.6666666666666666,1.0,0.12567977796670884,0.12567977796670884,inside_convoy_envelope,inside,True,0.12414625287055969,1.7994318008422852,1.5161569118499756,1.8145631551742554,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000766,vae_candidate_000766,0.8629003639590629,-143.002197265625,-2080.208984375,2314.3059919852585,1.4846342224610949,-0.05388829787670867,3.9726440904001663,32,8115.410808137879,2575.7956577963655,1.5308338701387936,1.6030701332519899,2836.3240333711515,0.07764519663361891,0.9986127848110635,0.9984935629191714,0.9994792459121326,0.6753152460407503,0.1913542337673492,0.9847210819774889,0.7619047619047619,1.0,0.12003919495752556,0.12003919495752556,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
