profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,inside_uncertainty_penalty,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000974,vae_candidate_000974,0.9254004266733897,-349.06597900390625,-2042.09326171875,2215.5838358709616,1.3908228306704888,0.00808913302776595,4.548066111921838,39,8354.973158491297,2581.8474083869082,1.8079606624902573,1.7588589559470702,4098.3376593543535,0.23100100488479502,0.9935916384094834,0.9867188503083664,0.9823682816762414,0.9757946807986556,0.22599508281128217,0.9445969948499409,0.9285714285714286,1.0,0.07387333502629835,0.07387333502629835,inside_convoy_envelope,inside,True,0.06643244624137878,1.08815598487854,1.5101289749145508,1.1248730421066284,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE000476,vae_candidate_000476,0.9205423880380976,970.9406127929688,-2228.049560546875,2488.8920409902094,1.9374734465053034,0.01319511571830061,5.099002281794323,36,8263.684285885185,2396.650536007404,1.8177078028440998,1.21731432280279,5109.084612819355,0.19222664659307953,0.9985073919958236,0.9907906395421318,0.9381730490887537,1.0,0.22721347535551248,0.970662153558306,0.8571428571428571,1.0,0.07440827186204287,0.07440827186204287,inside_convoy_envelope,inside,True,0.10232512652873993,1.0386145114898682,2.4800455570220947,1.166490077972412,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000270,vae_candidate_000270,0.9160168239813077,-244.95556640625,2109.7021484375,2085.027787753344,-1.4366718405250243,-0.0644254683667191,5.091357192897035,34,8182.518446864511,2395.745043944779,1.734408229713049,-1.769346281431488,3962.6625896872356,0.1082696425101326,0.9814209782871687,0.9970722827734843,0.9803536269229821,0.9434910927826752,0.21680102871413112,0.9995166684559382,0.8095238095238095,1.0,0.07733310779648281,0.07733310779648281,inside_convoy_envelope,inside,True,0.08918523043394089,0.7178706526756287,2.968291759490967,1.107508897781372,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000995,vae_candidate_000995,0.9145823319764755,551.3719482421875,2318.94140625,2434.4181148281477,-1.8147760003572058,0.013350624972899083,5.6043671182194394,34,8153.414664297576,2688.371059320739,1.551137064304488,-1.3134660282596882,4674.892003238557,0.09411562217312075,0.9997760918711064,0.9977871965111333,0.9670728617687344,1.0,0.193892133038061,0.8364401723913041,0.8095238095238095,1.0,0.07122341635151382,0.07122341635151382,inside_convoy_envelope,inside,True,0.12414625287055969,1.7994318008422852,1.5161569118499756,1.8145631551742554,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000685,vae_candidate_000685,0.9139278164368534,375.30279541015625,2475.17041015625,2565.3987107250446,-1.793699281998049,-0.0001537756767188447,5.079583174739876,38,8309.079667041367,2501.789081642592,1.8280159501506157,-1.348047147268463,4275.552421557937,0.4138568712922103,0.9948419434951705,0.9577883102336996,0.9752938097661925,1.0,0.22850199376882696,0.8703328998683916,0.9047619047619048,1.0,0.0725810194529784,0.0725810194529784,inside_convoy_envelope,inside,True,0.05474527180194855,2.0412657260894775,1.4829988479614258,1.0548449754714966,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000775,vae_candidate_000775,0.913546797641533,632.5062866210938,2150.01318359375,2168.951674424124,-1.8482804679910323,-0.0049039286206785816,5.174949839132315,37,8229.044079707393,2629.3449760373364,1.7100340776676177,-1.2982161142194395,4747.669016058111,0.35869166785796547,0.9899593804995793,0.9681784571230152,0.9630794651732031,1.0,0.21375425970845222,0.9183209603131381,0.8809523809523809,1.0,0.07376320571614664,0.07376320571614664,inside_convoy_envelope,inside,True,0.06179297715425491,2.0742435455322266,2.413447380065918,1.251239538192749,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE001110,vae_candidate_001110,0.9124813976627073,-360.17218017578125,-2530.086669921875,2599.013469158661,1.4537775286558372,0.03458379501602324,4.749422555875633,38,8214.515453685086,2594.1185372396194,1.7832483404524397,1.7223989199499796,3804.941796584637,0.03634491737469547,0.9925409332062596,0.9996697980960909,0.9885303197778537,0.9059385229963421,0.22290604255655497,0.816830767214282,0.9047619047619048,1.0,0.07131274756582429,0.07131274756582429,inside_convoy_envelope,inside,True,0.04801368713378906,2.3045201301574707,2.5684421062469482,1.622840166091919,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE001061,vae_candidate_001061,0.9100672815104343,-699.7500610351562,1907.180419921875,1998.1604876857264,-1.2047841690361516,0.044297883359421766,5.466074764737008,37,8251.086020213292,2446.803022096439,1.8327009333913347,-1.8925106011942197,4930.2077406076305,0.23827383679193326,0.969936597066364,0.9858734205291817,0.948694770168668,1.0,0.22908761667391683,0.9484087959090742,0.8809523809523809,1.0,0.07749261864908281,0.07749261864908281,inside_convoy_envelope,inside,True,0.06718196719884872,2.0349321365356445,1.501373529434204,1.2951470613479614,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE001091,vae_candidate_001091,0.9065219862578413,261.50244140625,2069.8974609375,2234.640022279606,-1.7026389144355358,-0.049983784421305896,4.854412354457021,36,8296.240028981982,2496.115716670152,1.7384270751150799,-1.488937523575563,3166.1194053839026,0.18482128768116457,0.9948443527979978,0.9914845542225252,0.9966514386488217,0.753837953662834,0.21730338438938498,0.994881060399858,0.8571428571428571,1.0,0.07475361644917673,0.07475361644917673,inside_convoy_envelope,inside,True,0.09351810812950134,0.8803181052207947,2.317575693130493,1.786739706993103,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000142,vae_candidate_000142,0.9046222078536319,223.7881622314453,1955.8724365234375,1979.4742253207735,-1.697917748175944,0.09306144122829695,4.6866621824448425,38,8193.22586569605,2219.818435556715,2.089350086168044,-1.3506134641855523,3955.69321482714,0.33656255884336317,0.967123114376042,0.9719477178683329,0.9758575269761276,0.9418317178159856,0.2611687607710055,0.9316612025745132,0.9047619047619048,1.0,0.08096072868986978,0.08096072868986978,inside_convoy_envelope,inside,True,0.0640486553311348,2.132685899734497,2.9419219493865967,1.1710602045059204,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
VAE001218,vae_candidate_001218,0.901708821472343,469.57196044921875,-2328.4677734375,2490.0521873651614,1.7984946379249442,0.06303080736238129,4.474111754819055,34,8233.08508194504,2448.9962882381046,1.6862741661763094,1.4061288230272295,3765.471555901892,0.3325258518093943,0.9984682072013529,0.9726104209449967,0.9864729141004267,0.8965408466433076,0.21078427077203868,0.8484603398801489,0.8095238095238095,1.0,0.07369323933987819,0.07369323933987819,inside_convoy_envelope,inside,True,0.05189049243927002,1.2797236442565918,2.961656093597412,1.2631051540374756,vae_candidate_pool_v1,belief_limited_heuristic_v1,11
VAE001076,vae_candidate_001076,0.8996421680503186,-879.2369995117188,3166.439697265625,3190.3205946184967,-1.2961329009409917,0.02159699259403865,4.837978771302963,38,8244.486586515692,2481.6733697216405,1.8572713543873303,-1.8238627600547628,4466.8343697461405,0.21654037970395845,0.8886311008358562,0.9883232996093242,0.968149219825844,1.0,0.23215891929841628,0.9927311621778053,0.9047619047619048,1.0,0.07045618034076676,0.07045618034076676,inside_convoy_envelope,inside,True,0.09472015500068665,0.883456289768219,1.513517141342163,1.8209296464920044,vae_candidate_pool_v1,belief_limited_heuristic_v1,12
VAE000732,vae_candidate_000732,0.8992423962053555,671.5775146484375,3068.540283203125,3045.5100786406488,-1.8029537593796914,-0.04950735299032416,5.0619140988985265,38,8267.281228882623,2216.2694117301608,2.0739502428275522,-1.3881462472004258,3681.041129018048,0.11745487064300121,0.924254231945721,0.9965550515148962,0.9833657959974424,0.8764383640519162,0.25924378035344403,0.9653182267745519,0.9047619047619048,1.0,0.07495340490209657,0.07495340490209657,inside_convoy_envelope,inside,True,0.10366175323724747,1.7097830772399902,1.9589869976043701,1.8730581998825073,vae_candidate_pool_v1,belief_limited_heuristic_v1,13
VAE000089,vae_candidate_000089,0.8992265464272142,1269.6495361328125,2517.448486328125,2729.868278929393,-2.0447303006747832,-0.07104205989131916,5.103904299693704,36,8161.674094950458,2409.0480428038377,1.8309555066045224,-1.167904412806329,5416.189875330076,0.36915600498611223,0.9796405301142137,0.9663161075650505,0.9199309797305254,1.0,0.2288694383255653,0.9316217922559102,0.8571428571428571,0.0,0.07307657627017637,0.0,ahead_vae,ahead,False,0.06404171884059906,2.364844799041748,1.9715983867645264,1.523587942123413,vae_candidate_pool_v1,belief_limited_heuristic_v1,14
VAE000317,vae_candidate_000317,0.8991061394752529,-0.08697509765625,-2315.433349609375,2462.9701225336275,1.5610043971700869,0.03811430653991593,4.98754730555637,39,8140.128456186967,2374.0361588077685,2.0181155059655493,1.618702562959623,2761.1262364724244,0.25037054626703226,0.9992507087735513,0.9844103402905787,0.998852715712279,0.6574110086839106,0.25226443824569367,0.9485628840759255,0.9285714285714286,1.0,0.07490608193570973,0.07490608193570973,inside_convoy_envelope,inside,True,0.0672127902507782,1.0784037113189697,1.524864673614502,1.1356093883514404,vae_candidate_pool_v1,belief_limited_heuristic_v1,15
VAE000593,vae_candidate_000593,0.8985978603314287,314.5001525878906,2423.236328125,2464.950285462309,-1.7038791157428481,0.004701645023372621,4.73692978142115,35,8430.465564532391,2340.3842686282096,1.7739007417183688,-1.4330118928235724,3476.1188666247754,0.3179799044090485,0.9992028623856568,0.9749344676798365,0.990522732592153,0.8276473491963751,0.2217375927147961,0.8666149324098802,0.8333333333333334,1.0,0.07531941451878126,0.07531941451878126,inside_convoy_envelope,inside,True,0.05424783378839493,1.1882416009902954,1.9220961332321167,1.7435647249221802,vae_candidate_pool_v1,belief_limited_heuristic_v1,16
VAE000281,vae_candidate_000281,0.898078705483099,15.973388671875,2474.280517578125,2476.4483454737433,-1.5822735913892687,0.015952753847876724,5.196661918212773,35,8332.494340081275,2588.311406573093,1.6228429409647864,-1.5433663083526477,2815.8695500111107,0.23600669054837042,0.9988958180871397,0.9861397238769574,0.999623820631648,0.6704451309550263,0.2028553676205983,0.991349386679414,0.8333333333333334,1.0,0.07202123973881933,0.07202123973881933,inside_convoy_envelope,inside,True,0.07913228869438171,0.7572708129882812,2.9591245651245117,1.5363452434539795,vae_candidate_pool_v1,belief_limited_heuristic_v1,17
