profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000766,vae_candidate_000766,1.0372658443265252,-143.002197265625,-2080.208984375,2133.387287005274,1.556712133320255,0.04833770425477163,5.213231524516708,42,8244.922843292967,2321.3730788956104,2.1944098851688536,1.6332182245243099,2831.181504877836,0.14972310749277895,0.9866527599547661,0.9944062091652082,0.9980523858706097,1.0,0.2743012356461067,0.9847210819774889,1.0,1.0,0.1275278873692194,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE001091,vae_candidate_001091,1.036370021866015,261.50244140625,2069.8974609375,2171.661785491932,-1.7217170605433083,0.01169109515520819,5.2413442627465265,43,8155.142898475149,2353.1280496909385,2.240739239252056,-1.4081844978912765,3642.371191826112,0.20389943378893705,0.9901923924340422,0.9896422153351836,0.9868078046941197,1.0,0.280092404906507,0.994881060399858,1.0,1.0,0.1263502461475244,inside_convoy_envelope,inside,True,0.09351810812950134,0.8803181052207947,2.317575693130493,1.786739706993103,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000281,vae_candidate_000281,1.0358702606213375,15.973388671875,2474.280517578125,2683.6866071192067,-1.5808913097703607,0.02149562840669841,5.139971402528037,42,8465.115367836437,2405.179805017997,2.0628557521044266,-1.5392057154127339,2671.35345315108,0.23462440892946243,0.9849018871479339,0.9863008632405699,0.9995010581322697,1.0,0.2578569690130533,0.991349386679414,1.0,1.0,0.12069013385488794,inside_convoy_envelope,inside,True,0.07913228869438171,0.7572708129882812,2.9591245651245117,1.5363452434539795,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000784,vae_candidate_000784,1.0339889003863858,-53.651702880859375,1966.689453125,2073.19042409926,-1.5258477996733515,-0.05378288722747192,4.8527242232903225,42,8010.444382093789,2433.0638356241484,2.154959822345619,-1.6695277411439136,3210.813066865415,0.20179033106443622,0.9800125646085357,0.989854661730346,0.9951300118491562,1.0,0.2693699777932024,0.9888896140808615,1.0,1.0,0.12574664730892593,inside_convoy_envelope,inside,True,0.07804236561059952,1.074684977531433,1.5057179927825928,1.6738866567611694,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000270,vae_candidate_000270,1.03397488194373,-244.95556640625,2109.7021484375,2074.7024802218943,-1.4687303485479803,-0.023730875213201368,4.791470175061262,41,8266.068908790354,2400.090371193441,2.0666038813459098,-1.696593180255014,3418.2299307611393,0.14032815053308867,0.9801952497745349,0.995085075875699,0.9920980047365987,1.0,0.2583254851682387,0.9995166684559382,0.9761904761904762,1.0,0.12634685212269653,inside_convoy_envelope,inside,True,0.08918523043394089,0.7178706526756287,2.968291759490967,1.107508897781372,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000974,vae_candidate_000974,1.032202281151374,-349.06597900390625,-2042.09326171875,2226.2716351575605,1.4514226685899185,-0.068569617089019,4.98230763689846,42,8121.244649925885,2300.8444885720064,2.247705615183315,1.6216003679108557,2710.290412346083,0.29160084280422477,0.994310848879378,0.9788924416509434,0.9987097522551874,1.0,0.28096320189791435,0.9445969948499409,1.0,1.0,0.12709262637401658,inside_convoy_envelope,inside,True,0.06643244624137878,1.08815598487854,1.5101289749145508,1.1248730421066284,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000317,vae_candidate_000317,1.031240018378523,-0.08697509765625,-2315.433349609375,2242.6516343318185,1.5881597061390256,-0.01939188677280001,5.80172114552538,41,8179.369016978537,2665.5638963132174,1.8805070120720986,1.534041060677968,2964.330776813183,0.27752585523597095,0.9953306879980416,0.9808681199984564,0.9993246012472787,1.0,0.23506337650901232,0.9485628840759255,0.9761904761904762,1.0,0.11906746208350859,inside_convoy_envelope,inside,True,0.0672127902507782,1.0784037113189697,1.524864673614502,1.1356093883514404,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000685,vae_candidate_000685,1.0263917490615515,375.30279541015625,2475.17041015625,2392.665298577552,-1.6714224203561212,-0.01570833617877357,4.132686586747725,42,8161.158494615803,2206.124561155506,2.3327459734984695,-1.4858785694124454,2890.3698006164245,0.2915800096502825,0.9999898303267669,0.9788954361655643,0.9963966533402259,1.0,0.2915932466873087,0.8703328998683916,1.0,1.0,0.12814228044746329,inside_convoy_envelope,inside,True,0.05474527180194855,2.0412657260894775,1.4829988479614258,1.0548449754714966,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE001110,vae_candidate_001110,1.0241066577582194,-360.17218017578125,-2530.086669921875,2480.013969840839,1.4025447002530658,-0.02689168480684627,4.495998132255156,42,8190.176747555518,2505.096105642158,2.047064960011411,1.7121562685298815,3634.0194487390127,0.014887911028075962,0.9987904796272862,0.9999445885498115,0.9900253100925489,1.0,0.2558831200014264,0.816830767214282,1.0,1.0,0.11999285338285698,inside_convoy_envelope,inside,True,0.04801368713378906,2.3045201301574707,2.5684421062469482,1.622840166091919,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000593,vae_candidate_000593,1.024099751716107,314.5001525878906,2423.236328125,2527.820243802434,-1.6731709157695644,0.02112764218498812,5.740518992272212,42,8290.918566575267,2344.905083614394,2.160336347687122,-1.4472940956352405,3348.390533296878,0.2872717044357649,0.9969162928294375,0.9795102351719549,0.9923832881863445,1.0,0.2700420434608902,0.8666149324098802,1.0,1.0,0.12328631984676221,inside_convoy_envelope,inside,True,0.05424783378839493,1.1882416009902954,1.9220961332321167,1.7435647249221802,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
