profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000463,vae_candidate_000463,1.0111972110304208,25.197601318359375,3041.646484375,2200.18076032349,-1.512979217742052,0.14053084330667845,4.596449383204829,41,7405.073064778146,2369.8754338249714,2.336302047780523,-1.4880825925410626,2973.5763036811495,0.2139794718213146,0.992480638150094,0.9885968062409748,0.9965811689285268,1.0,0.29203775597256537,0.9840035202633732,0.9761904761904762,1.0,0.2988278626336391,inside_convoy_envelope,inside,True,0.0761847198009491,0.9694056510925293,1.5033612251281738,1.2208671569824219,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE000281,vae_candidate_000281,1.0056972463056788,15.973388671875,2474.280517578125,2642.6418553690173,-1.6298511604803638,-0.0021736159507469146,5.775894717357797,44,8245.95269614963,2029.8525486023948,2.628738259864539,-1.5139151090601761,2495.356611438708,0.2835842596394655,0.9889322009624626,0.9800293683705832,0.9983826996660142,0.9597525428610416,0.3285922824830674,0.991349386679414,1.0,1.0,0.3147073539140512,inside_convoy_envelope,inside,True,0.07913228869438171,0.7572708129882812,2.9591245651245117,1.5363452434539795,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000766,vae_candidate_000766,1.0039492435587172,-143.002197265625,-2080.208984375,2209.494045860804,1.5013858148205523,0.1139598613350973,6.345925711179883,40,8716.82907113448,1801.1847182442282,2.5476702032463048,1.754166700104338,3360.452917534111,0.09439678899307635,0.9931628905974632,0.9977739652642885,0.9832347094948941,1.0,0.3184587754057881,0.9847210819774889,0.9523809523809523,1.0,0.34736100948439086,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000634,vae_candidate_000634,1.0035200332870982,304.833984375,-3045.19287109375,2883.0419464207594,1.5748700209983753,-0.16550042726273165,3.9733380813669488,45,8590.612143668995,2498.083829535242,2.096917740984936,1.4012222053286865,3912.0271276850253,0.17344528949860338,0.9568509372467763,0.9924980182212899,0.9856567286591487,1.0,0.262114717623117,0.9949152053106137,1.0,1.0,0.2759223639086948,inside_convoy_envelope,inside,True,0.08103575557470322,0.6682670712471008,2.9149422645568848,1.586780309677124,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000201,vae_candidate_000201,1.002237800038295,-26.97357177734375,-2005.962158203125,2105.5854682525915,1.424655943028828,-0.06530087914687346,5.773399238425563,41,7833.540679405744,2633.526947378572,1.9874123629047233,1.6516358314140922,3257.4965950623573,0.19324720220790703,0.9837478965125218,0.9906928979471454,0.9967342662988163,1.0,0.24842654536309042,0.9185434681854188,0.9761904761904762,1.0,0.28661229705487573,inside_convoy_envelope,inside,True,0.06182921677827835,0.8589439988136292,2.3810243606567383,1.3836054801940918,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000213,vae_candidate_000213,1.0012495213082035,-319.36151123046875,-2152.1064453125,2274.9817992141675,1.3436760680559336,-0.12928728768577627,6.315615491017169,41,7519.368532506129,3346.2267914387608,1.6294727950374404,1.6686292978480834,4064.694924252495,0.25193085589634023,0.9970498139633269,0.9842164572313539,0.9952181707363768,1.0,0.20368409937968004,0.8651975291477284,0.9761904761904762,1.0,0.2565110201945925,inside_convoy_envelope,inside,True,0.054059602320194244,0.6887126564979553,1.8860619068145752,1.5502127408981323,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000190,vae_candidate_000190,1.0003169771641025,261.44232177734375,-3201.2734375,2927.4283949398896,1.53226458505516,-0.015013544230313427,5.18753451424366,43,8368.637281280546,2356.300129242057,2.180635629206246,1.59431452430432,2552.4456395584057,0.011726428372694995,0.9487725846709923,0.9999656231133357,0.9997234599396281,0.9817098613686176,0.27257945365078073,0.9661906979587087,1.0,1.0,0.2844661641248425,inside_convoy_envelope,inside,True,0.10345058143138885,2.2532896995544434,1.9880280494689941,1.6006791591644287,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000459,vae_candidate_000459,0.9994453287457534,-42.739776611328125,2334.523193359375,2336.2841687332334,-1.5940228804302468,0.05071738421724545,3.9016484124477055,42,8279.86600189381,2015.3165486992214,2.516997075300918,-1.4968523889423009,2621.497598994271,0.42431851744544513,0.9992328639355463,0.9556597554001613,0.9972673924590973,1.0,0.31462463441261473,0.9383207330574376,1.0,1.0,0.3217083520209647,inside_convoy_envelope,inside,True,0.06524772197008133,0.8879015445709229,1.5191993713378906,1.1451621055603027,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE000974,vae_candidate_000974,0.9963545557790899,-349.06597900390625,-2042.09326171875,2124.166780009931,1.4411214333190852,-0.030871930590910385,5.173170209445563,40,8482.332124094457,1862.9591546911038,2.5312869785813246,1.6695992896797975,2690.5900746543093,0.28129960753339134,0.9857203334107604,0.980347736463817,0.9951229566849576,1.0,0.31641087232266557,0.9445969948499409,0.9523809523809523,1.0,0.3424824027817269,inside_convoy_envelope,inside,True,0.06643244624137878,1.08815598487854,1.5101289749145508,1.1248730421066284,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000126,vae_candidate_000126,0.9961166698770167,10.926025390625,-1917.53662109375,2132.411073781817,1.5101460026683835,-0.0443828401492836,4.343238206704878,42,8605.604202020268,2622.02691786433,1.8613617144544534,1.5870638107721267,2761.6653448685315,0.12582809793145078,0.9865554993066905,0.9960470420772228,0.9998676874003989,1.0,0.23267021430680668,0.823247167950639,1.0,1.0,0.28529003616520093,inside_convoy_envelope,inside,True,0.04878019168972969,1.5761173963546753,2.478102922439575,1.1480867862701416,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
