profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,inside_uncertainty_penalty,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000555,vae_candidate_000555,0.8091524015368395,1346.78857421875,1852.3721923828125,2232.4175645760633,-2.083795164864586,-0.13851183151061397,4.4631929335279485,26,8129.543349155195,2526.7341126459246,1.2657491753613035,-1.1963093202358213,5325.36722265099,0.2188878088875725,0.9947052064793456,0.988069779375204,0.9306953948718386,1.0,0.15821864692016294,0.8094016191478249,0.6190476190476191,0.0,0.28771684086446386,0.0,ahead_vae,ahead,False,0.04713716730475426,0.7521714568138123,1.515702247619629,1.1901514530181885,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE000318,vae_candidate_000318,0.8057797869728283,-1446.470703125,-2924.811279296875,3049.5338345094683,1.173765166188747,-0.015303021512348256,6.134015873994323,24,8687.764464734495,2983.304383273776,0.9259885941870333,1.952524465888698,6004.980352000168,0.3463441339730694,0.9233442390339541,0.9703100104906811,0.9280222470199377,1.0,0.11574857427337916,0.9999862020701865,0.5714285714285714,0.0,0.250898904728258,0.0,astern_vae,astern,False,0.08759061992168427,1.9442353248596191,2.918389320373535,1.5000331401824951,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000340,vae_candidate_000340,0.8028887012149659,1512.952880859375,1960.980712890625,2531.283736671944,-2.1758615459171398,-0.016578425554548488,4.203969322667239,23,7938.73246817803,2606.2123130100877,1.1116469406038008,-0.9823095332272018,6574.613712973243,0.31159793794430324,0.996747188561835,0.9759224447380203,0.8317816165162397,1.0,0.1389558675754751,0.9957657297130138,0.5476190476190477,0.0,0.27670472729116946,0.0,ahead_vae,ahead,False,0.08158189803361893,0.8645036220550537,1.5079879760742188,1.9367353916168213,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000544,vae_candidate_000544,0.8000466764999429,-1324.567626953125,1901.0302734375,2422.6180336463403,-0.8990508164598056,0.17772455814533084,5.300406057935192,16,7583.145299033913,2303.2723623854713,0.9160629293842588,-2.064817278984657,5623.577030248475,0.00012786296887756787,0.999903298542423,0.9999999959127652,0.8804333667196762,1.0,0.11450786617303235,0.9830573677356931,0.38095238095238093,0.0,0.2974573633999314,0.0,astern_vae,astern,False,0.09867396205663681,1.2912765741348267,1.5037981271743774,1.647339105606079,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000949,vae_candidate_000949,0.7983184616384494,-1685.497802734375,-2545.252685546875,2813.9557078031153,1.0366039857034752,0.02811901228313578,5.002327236699992,26,8852.416977571831,3132.1687927598787,0.937705206495103,2.133107680169453,7369.498266160339,0.43533752834324624,0.9681259682531217,0.9533638763448398,0.846025089927984,1.0,0.11721315081188788,0.9341715801491227,0.6190476190476191,0.0,0.24886343790979581,0.0,astern_vae,astern,False,0.06449423730373383,1.3508321046829224,2.9290571212768555,1.6740671396255493,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000252,vae_candidate_000252,0.791144388244674,1361.6988525390625,-2442.1279296875,2440.171608698529,2.2138079921534,0.12837888894866484,4.918860306282813,26,7860.029933347506,1943.454783494987,1.70205937970713,1.0561635503850575,5560.552346452025,0.4998846824236647,0.9996949882749836,0.938818921123143,0.8704735340286792,1.0,0.21275742246339124,0.9740093606145142,0.6190476190476191,0.0,0.32723438516147746,0.0,ahead_vae,ahead,False,0.07310497760772705,0.7501074075698853,2.523634672164917,1.5570472478866577,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000407,vae_candidate_000407,0.783100650424678,261.3386535644531,3315.90771484375,2688.3004280010005,-1.5372535027668541,0.10757517558651798,3.0058499094306566,21,9498.050135315782,3884.828200316406,0.5691320189854424,-1.496763975236421,4576.707947865264,0.24289054884309216,0.9844106673205497,0.9853234134315254,0.997260856859758,1.0,0.0711415023731803,0.9265161611939442,0.5,1.0,0.23186903041635354,0.23186903041635354,inside_convoy_envelope,inside,True,0.0631575658917427,2.095970392227173,1.8513615131378174,1.2432684898376465,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000402,vae_candidate_000402,0.7749319262299523,-2445.938720703125,-2519.542236328125,2979.3338892340926,0.8565053763441175,-0.23899543589797997,3.8596073413292027,8,8966.939563403768,3118.5623115121507,0.2860825171118784,2.0460918413476965,6876.17570924722,0.3575334258360596,0.938525079435916,0.9683814431640756,0.8891575326279836,1.0,0.0357603146389848,0.9404288356485704,0.19047619047619047,0.0,0.2467052520961762,0.0,astern_vae,astern,False,0.06563928723335266,1.9648782014846802,2.459500789642334,1.3925962448120117,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE000435,vae_candidate_000435,0.7697663160843043,603.4775390625,3167.550048828125,2390.909189727334,-1.6640728535584035,0.11533182776899527,4.608491849367848,18,8622.703972376676,3174.623320625772,0.6575621796351506,-1.3621879722623944,4891.547855009505,0.16889535693177146,0.9999843776586248,0.9928855258288096,0.9783200698403965,1.0,0.08219527245439383,0.971538782084352,0.42857142857142855,1.0,0.2564635415008512,0.2564635415008512,inside_convoy_envelope,inside,True,0.0724378153681755,2.234017848968506,1.5065722465515137,1.9212925434112549,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000726,vae_candidate_000726,0.7690001426686952,-2011.2392578125,-2405.94189453125,3145.9947045518857,1.0420870462889975,0.08448403392145834,3.192576270177297,24,8391.291795699777,2483.5598806154753,1.1516162455178962,2.1839896412222535,6860.128058444888,0.4067988709718375,0.9001444588038922,0.9591960607797143,0.8178144959520219,1.0,0.14395203068973703,0.9843361212635294,0.5714285714285714,0.0,0.2738623407193152,0.0,astern_vae,astern,False,0.0763014554977417,0.7046844363212585,2.0254602432250977,1.3130804300308228,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
VAE000757,vae_candidate_000757,0.7668546137457403,1872.967041015625,2362.686767578125,2796.8905986522136,-2.3030316101376758,-0.03877924226524127,5.509075432118258,17,7853.211379551341,2425.1704674287926,0.8926050985478651,-0.8773402857173587,6884.820321762169,0.1869485701243483,0.9706616335779251,0.9912879760350317,0.7690415147658832,1.0,0.11157563731848313,0.8767404381860281,0.40476190476190477,0.0,0.2824802518262145,0.0,ahead_vae,ahead,False,0.11891716718673706,2.0892868041992188,2.3794918060302734,1.0353667736053467,vae_candidate_pool_v1,belief_limited_heuristic_v1,11
VAE000430,vae_candidate_000430,0.7655288556149769,-1171.906982421875,-1086.7025146484375,1830.511466780203,0.7547297015670161,0.07099379924139654,6.40771893613354,36,8240.768699512018,2758.890019146935,1.5834355390081656,2.457856751264174,8131.166855658751,0.07220845006000254,0.9405338896357488,0.9986970512203951,0.631693564973061,1.0,0.1979294423760207,0.9427237039064461,0.8571428571428571,0.0,0.2918672725707819,0.0,astern_vae,astern,False,0.0660727396607399,0.693780779838562,1.9905126094818115,1.41885244846344,vae_candidate_pool_v1,belief_limited_heuristic_v1,12
VAE001105,vae_candidate_001105,0.764341544472426,1661.12890625,-3413.355712890625,3080.592289855833,2.0001606048952514,-0.06724135987227979,4.998616386613879,22,7800.388751933302,1613.9781367011062,1.7474662072861435,1.0741906888222623,5135.465425384639,0.22507113062648898,0.9161615681939244,0.9873891174538134,0.8792048469947751,1.0,0.21843327591076794,0.9949730572651379,0.5238095238095238,0.0,0.3623309620547628,0.0,ahead_vae,ahead,False,0.0810713917016983,0.6994271278381348,2.950611114501953,1.3891026973724365,vae_candidate_pool_v1,belief_limited_heuristic_v1,13
VAE001218,vae_candidate_001218,0.7603367276162583,469.57196044921875,-2328.4677734375,2041.8807129722186,1.786456766953799,0.020579295099634378,3.9205104319677817,32,8698.422346879568,3074.882763667765,1.1964124550117163,1.3757151817356281,4702.713821558222,0.32048798083824903,0.9760477716549435,0.9745409013080586,0.9810319431227664,1.0,0.14955155687646454,0.8484603398801489,0.7619047619047619,1.0,0.2705626346046561,0.2705626346046561,inside_convoy_envelope,inside,True,0.05189049243927002,1.2797236442565918,2.961656093597412,1.2631051540374756,vae_candidate_pool_v1,belief_limited_heuristic_v1,14
VAE000072,vae_candidate_000072,0.7583251627984083,-1515.099365234375,3188.36865234375,3444.589431984608,-1.1588663623314037,0.21186414575763926,6.21977921785666,21,8201.480515052497,2200.8346082171734,1.163428318484567,-1.77086214550075,3786.847352217149,0.28652004397600883,0.8136135584350496,0.979616586233375,0.9800534995601312,0.901630321956464,0.14542853981057088,0.990594503215007,0.5,0.0,0.2910488731100773,0.0,astern_vae,astern,False,0.09574973583221436,2.129211187362671,2.403029441833496,1.7425429821014404,vae_candidate_pool_v1,belief_limited_heuristic_v1,15
VAE000083,vae_candidate_000083,0.7568252369460642,-2043.5712890625,1646.51123046875,2369.692828727793,-0.738327345498582,0.09066070872328409,5.020093096688427,8,8531.422150634038,2237.870941046376,0.4190188087435108,-2.3126045993679267,7413.883869461522,0.06988642740806006,0.9998263809278793,0.9987794687050751,0.7372480557168828,1.0,0.05237735109293885,0.9623722174173617,0.19047619047619047,0.0,0.3020411466978876,0.0,astern_vae,astern,False,0.10435687750577927,0.6453913450241089,2.9410862922668457,1.8374005556106567,vae_candidate_pool_v1,belief_limited_heuristic_v1,16
VAE000588,vae_candidate_000588,0.7565965068989928,1614.7802734375,977.9664916992188,2354.555441532134,-2.48928687915434,-0.19409762804761074,4.753727828495072,22,8568.06458969554,1885.3823937164261,1.3618852050173746,-0.846403402483064,7089.859341733318,0.2665021453408847,0.9996096777278269,0.9823489932028218,0.7489018574203229,1.0,0.17023565062717183,0.8135008683514443,0.5238095238095238,0.0,0.33439865807481234,0.0,ahead_vae,ahead,False,0.12691351771354675,1.158832311630249,1.52974271774292,1.379292368888855,vae_candidate_pool_v1,belief_limited_heuristic_v1,17
VAE000804,vae_candidate_000804,0.7548165340185121,-1282.576171875,3063.580078125,3224.0595428880056,-1.313800656216362,0.11004697300618799,4.326564600796986,25,8598.04594877953,2274.311318012368,1.2784693901583386,-1.7177450243672432,3508.7291692879353,0.6497874827323724,0.8795284206273677,0.8981061965662197,0.9892224552183368,0.8354117069733179,0.15980867376979233,0.9153514953041377,0.5952380952380952,0.0,0.2867580672352705,0.0,astern_vae,astern,False,0.061313360929489136,0.7935072779655457,2.975417375564575,1.6415725946426392,vae_candidate_pool_v1,belief_limited_heuristic_v1,18
