profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,inside_uncertainty_penalty,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE001218,vae_candidate_001218,0.9215345679978593,469.57196044921875,-2328.4677734375,2286.4205925771607,1.774421792553707,0.006002294404060027,4.676153129590334,41,8349.45866967694,2587.0880537564544,1.89807918639222,1.3731731554401467,4176.060053020532,0.308453006438157,0.997564354414346,0.9764021769435597,0.9805360120021877,0.9943000126239362,0.2372598982990275,0.8484603398801489,0.9761904761904762,1.0,0.07327469728079138,0.07327469728079138,inside_convoy_envelope,inside,True,0.05189049243927002,1.2797236442565918,2.961656093597412,1.2631051540374756,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE000995,vae_candidate_000995,0.9152922344813962,551.3719482421875,2318.94140625,2258.9698702775395,-1.789800074269003,0.001165517657560125,5.598669948423201,37,8223.302213754505,2333.0971819889987,1.9285133237979195,-1.3506270616632299,4072.703861253024,0.06913969608491799,0.9962472299153895,0.9988054015980717,0.9758604966848324,0.9696913955364344,0.24106416547473994,0.8364401723913041,0.8809523809523809,1.0,0.07679512036546614,0.07679512036546614,inside_convoy_envelope,inside,True,0.12414625287055969,1.7994318008422852,1.5161569118499756,1.8145631551742554,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE001061,vae_candidate_001061,0.910222569616582,-699.7500610351562,1907.180419921875,2011.7058002365777,-1.2291230740409296,0.02303994478753502,5.2709717105945835,37,8206.336578258415,2420.451880658183,1.8627558911694857,-1.8894296347613284,4869.407579090169,0.26261274179671124,0.9719009372373777,0.9828574976528747,0.9496644470478454,1.0,0.2328444863961857,0.9484087959090742,0.8809523809523809,1.0,0.07770364032573022,0.07770364032573022,inside_convoy_envelope,inside,True,0.06718196719884872,2.0349321365356445,1.501373529434204,1.2951470613479614,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000435,vae_candidate_000435,0.9093282359923339,603.4775390625,3167.550048828125,3002.2271067701517,-1.7326738579052703,0.03363844976595696,4.882547554810355,36,8332.632364231853,2611.0257874263757,1.6546613341607912,-1.3752803459185658,4180.082452026139,0.2374963612786383,0.9337383011710759,0.9859650257289578,0.9809475591322695,0.9952577266728904,0.2068326667700989,0.971538782084352,0.8571428571428571,1.0,0.06939960848976312,0.06939960848976312,inside_convoy_envelope,inside,True,0.0724378153681755,2.234017848968506,1.5065722465515137,1.9212925434112549,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE001091,vae_candidate_001091,0.908928196155502,261.50244140625,2069.8974609375,2096.8279293153228,-1.6988466235078135,-0.01379102892164491,5.156582798594114,37,8355.894089475943,2475.7517351476413,1.7885525519534227,-1.4565370590036246,3412.2709324376146,0.1810289967534422,0.9827751576472663,0.9918294755535595,0.9934795083443799,0.8124454601041939,0.22356906899417783,0.994881060399858,0.8809523809523809,1.0,0.07614603070448558,0.07614603070448558,inside_convoy_envelope,inside,True,0.09351810812950134,0.8803181052207947,2.317575693130493,1.786739706993103,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000766,vae_candidate_000766,0.9081407835311367,-143.002197265625,-2080.208984375,2222.9796206206347,1.496576812877183,0.04281072926274862,5.093311335090318,35,8176.351470642867,2376.7519745116742,1.8010452698710362,1.687826569975358,3315.1920974116256,0.08958778704970705,0.9940938402628111,0.997994848748488,0.9931597734626606,0.7893314517646728,0.22513065873387952,0.9847210819774889,0.8333333333333334,1.0,0.07644505140475333,0.07644505140475333,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE001110,vae_candidate_001110,0.907024064536634,-360.17218017578125,-2530.086669921875,2580.190982637049,1.4228464889086951,0.04174558422996781,5.031552988492401,36,8254.247222543356,2271.1689508566037,1.920328759819235,1.7604917489110667,3786.847186032631,0.00541387762755341,0.9938810300888735,0.999992672500156,0.9820617118098248,0.9016302823887217,0.24004109497740436,0.816830767214282,0.8571428571428571,1.0,0.07582729019629963,0.07582729019629963,inside_convoy_envelope,inside,True,0.04801368713378906,2.3045201301574707,2.5684421062469482,1.622840166091919,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000775,vae_candidate_000775,0.9065706929113192,632.5062866210938,2150.01318359375,2208.824654891598,-1.859949712550269,-0.01337122631871802,5.095053307602153,33,8422.719186917106,2362.81017201506,1.6581842526852522,-1.295014167358242,4567.028772570868,0.37036091241720226,0.9931149244260613,0.9660983866938893,0.962212510257614,1.0,0.20727303158565652,0.9183209603131381,0.7857142857142857,1.0,0.07669450341594894,0.07669450341594894,inside_convoy_envelope,inside,True,0.06179297715425491,2.0742435455322266,2.413447380065918,1.251239538192749,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE000213,vae_candidate_000213,0.905743663301696,-319.36151123046875,-2152.1064453125,2064.67874623251,1.4335538302571176,0.03390677041096589,5.3061632992158,39,8293.525364227908,2521.735400901405,1.864772751632424,1.7419455937436414,3897.4032913360643,0.34180861809752416,0.9789690377363688,0.9710749865726682,0.9853896803830058,0.9279531646038248,0.233096593954053,0.8651975291477284,0.9285714285714286,1.0,0.07590234151878844,0.07590234151878844,inside_convoy_envelope,inside,True,0.054059602320194244,0.6887126564979553,1.8860619068145752,1.5502127408981323,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000820,vae_candidate_000820,0.9049302475914647,1121.8551025390625,-1983.94140625,2401.0605569716695,2.07444022537145,0.009248694253000112,5.051133462733369,35,8328.052083085942,2253.9673817791986,1.8645626693857564,1.0764011224713432,5935.723374178996,0.3519085208924926,0.999999787375998,0.9693582874028297,0.8802558459710448,1.0,0.23307033367321955,0.9975123794955161,0.8333333333333334,1.0,0.07706330036605007,0.07706330036605007,inside_convoy_envelope,inside,True,0.08291124552488327,1.4564250707626343,2.344118595123291,1.6316289901733398,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
