profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000784,vae_candidate_000784,1.0122816702763333,-53.651702880859375,1966.689453125,2231.844362394928,-1.5037539488090816,-0.10756577445494384,4.705448446580645,42,7651.478812377332,2433.088160488942,2.256036205112718,-1.7454044792356553,3725.324497280146,0.17969648020016638,0.9946690205902972,0.9919489932448187,0.9847946871522718,1.0,0.28200452563908973,0.9888896140808615,1.0,1.0,0.2936960622163697,inside_convoy_envelope,inside,True,0.07804236561059952,1.074684977531433,1.5057179927825928,1.6738866567611694,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE001091,vae_candidate_001091,1.010917652232127,261.50244140625,2069.8974609375,2299.6284920005464,-1.7532802719679081,0.02338219031041638,5.482688525493054,44,8013.225103330733,2233.248695655918,2.458715304789572,-1.3649301913114686,3824.1161612235574,0.23546264521353688,0.9980973813482531,0.9862032567824807,0.9788843005599083,1.0,0.3073394130986965,0.994881060399858,1.0,1.0,0.304628754499143,inside_convoy_envelope,inside,True,0.09351810812950134,0.8803181052207947,2.317575693130493,1.786739706993103,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000766,vae_candidate_000766,1.00767299957452,-143.002197265625,-2080.208984375,2205.790507778877,1.6249020990264524,0.09667540850954326,5.426463049033416,43,8237.674965375278,2153.861268667597,2.4235170358016678,1.6133659630728838,2502.4789004297013,0.21791307319897646,0.9928954281804229,0.9881753765523593,0.9990940498575799,0.9624918847806544,0.30293962947520847,0.9847210819774889,1.0,1.0,0.31284374092525147,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000974,vae_candidate_000974,1.003298334437415,-349.06597900390625,-2042.09326171875,2458.1106041233616,1.513829494708349,-0.137139234178038,4.96461527379692,41,7928.479481957572,2102.5397928585867,2.4595164185867002,1.4906239247034059,2730.7507710449972,0.3540076689226553,0.9993618592161528,0.9689954759121542,0.9967879140285966,1.0,0.30743955232333753,0.9445969948499409,0.9761904761904762,1.0,0.3117191734791581,inside_convoy_envelope,inside,True,0.06643244624137878,1.08815598487854,1.5101289749145508,1.1248730421066284,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000463,vae_candidate_000463,1.0031933720344137,25.197601318359375,3041.646484375,2970.4203698793813,-1.391407841164254,0.11700292430205067,3.884401990098354,43,8454.821379605217,3507.1229321762276,1.4501503426705338,-1.6331818881234883,4027.417060350716,0.09240809524351667,0.9403450534963388,0.9978667046946489,0.9980546519261149,1.0,0.18126879283381672,0.9840035202633732,1.0,1.0,0.23634361494267572,inside_convoy_envelope,inside,True,0.0761847198009491,0.9694056510925293,1.5033612251281738,1.2208671569824219,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000317,vae_candidate_000317,1.002085351375999,-0.08697509765625,-2315.433349609375,2133.4790589651857,1.6099108843254586,-0.03878377354560002,6.60344229105076,40,8073.790399589202,3014.3383122116147,1.6435787863425217,1.4928979957187354,3633.496119692205,0.29927703342240397,0.9866618854570127,0.9777749453357332,0.9969674589659787,1.0,0.20544734829281522,0.9485628840759255,0.9523809523809523,1.0,0.2699876388634326,inside_convoy_envelope,inside,True,0.0672127902507782,1.0784037113189697,1.524864673614502,1.1356093883514404,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000732,vae_candidate_000732,1.0019844641233873,671.5775146484375,3068.540283203125,2510.179190078339,-1.894066177925525,-0.03355188340210534,5.109130712538271,41,8244.258334328073,2127.0150804067544,2.338092537284038,-1.2810783590663735,4393.606495381266,0.20856728918883483,0.9977078382213604,0.9891642867958742,0.9583244851567944,1.0,0.2922615671605048,0.9653182267745519,0.9761904761904762,1.0,0.30825520612235047,inside_convoy_envelope,inside,True,0.10366175323724747,1.7097830772399902,1.9589869976043701,1.8730581998825073,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000270,vae_candidate_000270,1.0009077292682371,-244.95556640625,2109.7021484375,2000.943217118762,-1.4856372359353935,-0.047461750426402737,4.582940350122524,39,8290.540129118746,2350.6544994121737,2.001211455720037,-1.7034171680808023,3426.2909776019433,0.15723503792050186,0.9703453175728101,0.9938320089663835,0.9912187381679908,1.0,0.2501514319650046,0.9995166684559382,0.9285714285714286,1.0,0.3052361716747703,inside_convoy_envelope,inside,True,0.08918523043394089,0.7178706526756287,2.968291759490967,1.107508897781372,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE001110,vae_candidate_001110,0.9997227224785666,-360.17218017578125,-2530.086669921875,2366.643377610046,1.3689871366053148,-0.05378336961369254,3.991996264510313,42,8100.8097260316545,2613.168835533966,1.9840535457781394,1.7188221473707863,3779.346316125637,0.04844547467582694,0.9997896886105517,0.9994133737418833,0.9890641686208557,1.0,0.24800669322226743,0.816830767214282,1.0,1.0,0.27975848431188266,inside_convoy_envelope,inside,True,0.04801368713378906,2.3045201301574707,2.5684421062469482,1.622840166091919,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000201,vae_candidate_000201,0.9990299658060499,-26.97357177734375,-2005.962158203125,2277.2986769436498,1.6081363747770974,0.17993811890835934,4.223134114475085,40,8075.629301204721,3637.4326401920785,1.3617226353047434,1.7133943977210555,4748.183523084451,0.3767276339561765,0.9971579942419908,0.9649367243585236,0.989850111747883,1.0,0.17021532941309292,0.9185434681854188,0.9523809523809523,1.0,0.24870531209332708,inside_convoy_envelope,inside,True,0.06182921677827835,0.8589439988136292,2.3810243606567383,1.3836054801940918,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
