profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000270,vae_candidate_000270,1.0468805208715928,-244.95556640625,2109.7021484375,2250.5660971736143,-1.4354328622169656,-0.03151194299909751,5.5758704220483475,42,8231.746273883973,2463.3298385476373,2.0712606148267265,-1.737671734371925,3796.4200255378373,0.10703066420207398,0.9957876321167208,0.9971388421431426,0.9861085807689177,1.0,0.2589075768533408,0.9995166684559382,1.0,1.0,0.07506160760835767,inside_convoy_envelope,inside,True,0.08918523043394089,0.7178706526756287,2.968291759490967,1.107508897781372,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE000766,vae_candidate_000766,1.0450143288019795,-143.002197265625,-2080.208984375,2203.4540682440556,1.5004126242776752,-0.055706599358708746,5.1893452002601785,42,8300.096411976436,2416.2076229387894,2.094266294519278,1.5854734299534086,2537.7643786520057,0.09342359845019921,0.9927240837767324,0.9978195943814755,0.9998922932549499,0.9760632225584637,0.26178328681490975,0.9847210819774889,1.0,1.0,0.07602565581159802,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE001091,vae_candidate_001091,1.0428391080910522,261.50244140625,2069.8974609375,2095.743408752236,-1.693580106227061,0.004012662500977798,5.453161211148965,42,8163.6538838810275,2327.085258252683,2.2108150474600956,-1.4439998848617543,3340.7544659360374,0.17576247947268975,0.9826527793156765,0.992296749394599,0.9919720954192184,1.0,0.27635188093251195,0.994881060399858,1.0,1.0,0.07820688148503799,inside_convoy_envelope,inside,True,0.09351810812950134,0.8803181052207947,2.317575693130493,1.786739706993103,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000281,vae_candidate_000281,1.0411169736567227,15.973388671875,2474.280517578125,2431.9199356532054,-1.5727504372014414,0.004711955502456304,4.604404623502489,42,8243.413994199398,2364.3636212159327,2.154903917441536,-1.5641302608858954,2419.261823494914,0.22648353636054308,0.9998074131989954,0.9872310240437836,0.9999777818649231,0.9304853167288131,0.269362989680192,0.991349386679414,1.0,1.0,0.07520121674492496,inside_convoy_envelope,inside,True,0.07913228869438171,0.7572708129882812,2.9591245651245117,1.5363452434539795,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000317,vae_candidate_000317,1.0397314651200342,-0.08697509765625,-2315.433349609375,2211.7548224726634,1.5912453524703856,-0.018025851489242167,4.815854416472136,42,8385.39114026899,2315.0888172201808,2.1635070162942855,1.532321449630165,2635.922798571506,0.28061150156733095,0.9933236630185359,0.9804431333616692,0.9992599332147396,1.0,0.2704383770367857,0.9485628840759255,1.0,1.0,0.07737740685548974,inside_convoy_envelope,inside,True,0.0672127902507782,1.0784037113189697,1.524864673614502,1.1356093883514404,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000974,vae_candidate_000974,1.0339119331734965,-349.06597900390625,-2042.09326171875,2076.416169720087,1.417722178204967,0.006265389174281155,5.050563793833638,42,8216.339535226527,2320.1692970819176,2.203186374404921,1.7301358645591078,3594.432994024892,0.2579003524192731,0.9804013127634196,0.9834638130613843,0.9873322917075403,1.0,0.2753982968006151,0.9445969948499409,1.0,1.0,0.07846991058272343,inside_convoy_envelope,inside,True,0.06643244624137878,1.08815598487854,1.5101289749145508,1.1248730421066284,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000977,vae_candidate_000977,1.0325325842016169,266.3055725097656,2096.375,2144.246362586112,-1.7037636414881072,0.01422023257542609,4.902208100527021,42,8040.812877939384,2407.8824121245375,2.169272248398399,-1.4236087795262597,3561.085940579351,0.06753916700981044,0.9877113055700935,0.9988600486564722,0.989187454532982,1.0,0.2711590310497999,0.8661120412986721,1.0,1.0,0.07668310814988452,inside_convoy_envelope,inside,True,0.12035196274518967,0.7821057438850403,1.5063632726669312,1.8712807893753052,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000012,vae_candidate_000012,1.032252672048411,-72.92568969726562,2110.332763671875,2155.295916175113,-1.5097881031726748,-0.02253879963504021,4.605847234324771,43,8288.995791106172,2444.0074401058178,2.1225797313245076,-1.6543433500521585,3127.1982465454307,0.3313404759435865,0.988744336895804,0.972803560907037,0.996511977057943,1.0,0.26532246641556345,0.9126791355460544,1.0,1.0,0.07605301022707876,inside_convoy_envelope,inside,True,0.060887888073921204,0.7731173634529114,1.5156934261322021,1.7997565269470215,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE000459,vae_candidate_000459,1.0321322016518473,-42.739776611328125,2334.523193359375,2198.8798892233767,-1.5902198625892643,0.008826412564746504,4.6848790759845365,42,8259.91984488213,2471.7292164135274,2.057181293098736,-1.5425463784357822,2704.054261874706,0.42051549960446266,0.9923827888080997,0.9564393093236487,0.9996009967456101,1.0,0.257147661637342,0.9383207330574376,1.0,1.0,0.075347453721517,inside_convoy_envelope,inside,True,0.06524772197008133,0.8879015445709229,1.5191993713378906,1.1451621055603027,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE001110,vae_candidate_001110,1.0314139700904321,-360.17218017578125,-2530.086669921875,2448.7860316389892,1.4635461972254258,0.02378925513704082,5.1294452211518085,42,8240.528664295596,2511.8706654118796,2.029069589211209,1.7018357115014082,3567.0815356339244,0.04611358594428405,0.9995501811831273,0.9994684784962475,0.9914266183914617,1.0,0.2536336986514011,0.816830767214282,1.0,1.0,0.07312192813905762,inside_convoy_envelope,inside,True,0.04801368713378906,2.3045201301574707,2.5684421062469482,1.622840166091919,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
