profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,inside_uncertainty_penalty,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE000995,vae_candidate_000995,0.9187286569439231,551.3719482421875,2318.94140625,2345.7707851003433,-1.8145059620973656,0.0018592698377599085,4.959756238707785,37,8274.914659227705,2480.0918335786555,1.802895016417012,-1.3252274216546676,4417.386657426587,0.09384558391328057,0.9994442362049755,0.9977998670193744,0.9699991764461596,1.0,0.2253618770521265,0.8364401723913041,0.8809523809523809,1.0,0.07416371142157202,0.07416371142157202,inside_convoy_envelope,inside,True,0.12414625287055969,1.7994318008422852,1.5161569118499756,1.8145631551742554,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE001218,vae_candidate_001218,0.9157290377712505,469.57196044921875,-2328.4677734375,2404.233198052509,1.7961818907275826,0.006694673830922049,5.30469710597583,37,8203.980696776098,2624.442837026908,1.7184621712123076,1.3521054366931324,4341.803674794617,0.3302131046120327,0.9999966124885823,0.9729866334917394,0.9761822995775242,1.0,0.21480777140153845,0.8484603398801489,0.8809523809523809,1.0,0.07208648881919207,0.07208648881919207,inside_convoy_envelope,inside,True,0.05189049243927002,1.2797236442565918,2.961656093597412,1.2631051540374756,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE001110,vae_candidate_001110,0.9103870905156636,-360.17218017578125,-2530.086669921875,2561.6897337027003,1.4061009919604972,0.027376537647877345,4.890277134162287,36,8123.190951127539,2385.452944741385,1.8578257771203774,1.7628681992771738,3892.2473650007373,0.011331619320644526,0.995070118232409,0.9999678989443914,0.9816108361474547,0.9267255630954137,0.23222822214004718,0.816830767214282,0.8571428571428571,1.0,0.0742118961441212,0.0742118961441212,inside_convoy_envelope,inside,True,0.04801368713378906,2.3045201301574707,2.5684421062469482,1.622840166091919,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE001061,vae_candidate_001061,0.9094184746766991,-699.7500610351562,1907.180419921875,2135.546609941995,-1.2062433043426117,-0.0296724832490531,4.829358424559191,36,8290.68623067293,2334.295898076712,1.8601849002847435,-1.9650218324962345,5339.638495020166,0.2397329720983934,0.9868666654374023,0.9857007067273618,0.923294319255862,1.0,0.23252311253559294,0.9484087959090742,0.8571428571428571,1.0,0.07772733777500512,0.07772733777500512,inside_convoy_envelope,inside,True,0.06718196719884872,2.0349321365356445,1.501373529434204,1.2951470613479614,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000974,vae_candidate_000974,0.9080186282008594,-349.06597900390625,-2042.09326171875,2113.2105674239965,1.3477551207963412,0.0242034000913926,5.35905679091444,30,8343.369149882874,2336.191299439665,1.5391161430289555,1.818040932884845,4307.048911266973,0.18793329501064737,0.9845723841317562,0.9911962266291579,0.9695904381267184,1.0,0.19238951787861944,0.9445969948499409,0.7142857142857143,1.0,0.07787967406608388,0.07787967406608388,inside_convoy_envelope,inside,True,0.06643244624137878,1.08815598487854,1.5101289749145508,1.1248730421066284,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000977,vae_candidate_000977,0.9060866025392416,266.3055725097656,2096.375,2147.3384691986207,-1.6761475559250465,0.07952447363782253,4.863506224174426,34,8403.634682552693,2364.903048267286,1.710796728896585,-1.3859206240269242,3869.395720997658,0.03992308144674972,0.988004875686019,0.9996015898134202,0.982959107082046,0.9212846954756329,0.21384959111207313,0.8661120412986721,0.8095238095238095,1.0,0.07716425100292247,0.07716425100292247,inside_convoy_envelope,inside,True,0.12035196274518967,0.7821057438850403,1.5063632726669312,1.8712807893753052,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE001091,vae_candidate_001091,0.9050911978904501,261.50244140625,2069.8974609375,2117.8088924259337,-1.6747961998832532,-0.015410569606747778,5.093267715087262,34,8206.9083549885,2637.368416305996,1.5708276321735264,-1.4822070233132876,3353.119750169947,0.15697857312888197,0.9850594598246316,0.9938520723741003,0.9960785333213644,0.7983618452785588,0.1963534540216908,0.994881060399858,0.8095238095238095,1.0,0.07413267863160336,0.07413267863160336,inside_convoy_envelope,inside,True,0.09351810812950134,0.8803181052207947,2.317575693130493,1.786739706993103,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE000820,vae_candidate_000820,0.9048778679026175,1121.8551025390625,-1983.94140625,2348.908704472252,2.0879138943476594,-0.02090151560310709,5.016780578524433,38,8159.38458211412,2110.24183739728,2.206957470147169,1.0327772436390268,5993.280252229961,0.36538218986870197,0.999506677398732,0.9669936352703496,0.8587254585063748,1.0,0.2758696837683961,0.9975123794955161,0.9047619047619048,1.0,0.07996164824936815,0.07996164824936815,inside_convoy_envelope,inside,True,0.08291124552488327,1.4564250707626343,2.344118595123291,1.6316289901733398,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE000775,vae_candidate_000775,0.904866059555229,632.5062866210938,2150.01318359375,2318.6802729465953,-1.8839602910829218,0.011435110120491875,4.612677226785903,32,8288.456430558648,2728.13792038117,1.4151745091563142,-1.2461972523863794,5229.098579907386,0.394371490949855,0.9987507057807574,0.9616191187368556,0.9477786693119035,1.0,0.17689681364453927,0.9183209603131381,0.7619047619047619,1.0,0.0715594186105616,0.0715594186105616,inside_convoy_envelope,inside,True,0.06179297715425491,2.0742435455322266,2.413447380065918,1.251239538192749,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000732,vae_candidate_000732,0.9038860294127069,671.5775146484375,3068.540283203125,2854.948053750989,-1.769748971056796,-0.045515450218400096,5.324108795174879,36,8226.331630730787,2266.980152165095,1.9304056035941264,-1.4173591327513972,3497.625054350062,0.08425008232010578,0.9616293195768958,0.9982265302982849,0.9882515902738777,0.8327678700833481,0.2413007004492658,0.9653182267745519,0.8571428571428571,1.0,0.07473265288591233,0.07473265288591233,inside_convoy_envelope,inside,True,0.10366175323724747,1.7097830772399902,1.9589869976043701,1.8730581998825073,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
