profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,inside_uncertainty_penalty,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank
VAE001218,vae_candidate_001218,0.8826033280875067,469.57196044921875,-2328.4677734375,2241.9587962853534,1.7771990943383436,0.010289647549817189,4.46025521598389,37,8429.221795894684,2689.7816768956777,1.6319137881060806,1.374683206801267,4280.727261072312,0.31123030822279363,0.9952895747482035,0.9759787665389099,0.9808313764132682,1.0,0.20398922351326007,0.8484603398801489,0.8809523809523809,1.0,0.11853112563520005,0.11853112563520005,inside_convoy_envelope,inside,True,0.05189049243927002,1.2797236442565918,2.961656093597412,1.2631051540374756,vae_candidate_pool_v1,belief_limited_heuristic_v1,1
VAE000544,vae_candidate_000544,0.8749984818625899,-1324.567626953125,1901.0302734375,2359.235107091376,-0.9341593217731973,0.08886227907266542,5.150203028967597,28,7983.110976756421,2381.13751638276,1.472995387940484,-2.1185710527439303,6190.257719556859,0.034980642344514146,0.9996859138923,0.9996941198579339,0.8536855326432781,1.0,0.1841244234925605,0.9830573677356931,0.6666666666666666,0.0,0.12389688383846341,0.0,astern_vae,astern,False,0.09867396205663681,1.2912765741348267,1.5037981271743774,1.647339105606079,vae_candidate_pool_v1,belief_limited_heuristic_v1,2
VAE000435,vae_candidate_000435,0.8742451867218265,603.4775390625,3167.550048828125,2891.0783945805483,-1.7168428569021472,0.057665913884497634,4.804245924683924,29,8398.934446093526,2729.6778996788803,1.2649180874369732,-1.3670838828031482,4372.392531453704,0.2216653602755152,0.9554359775620682,0.9877663326322865,0.9793222770231336,1.0,0.15811476092962165,0.971538782084352,0.6904761904761905,1.0,0.11291783085476849,0.11291783085476849,inside_convoy_envelope,inside,True,0.0724378153681755,2.234017848968506,1.5065722465515137,1.9212925434112549,vae_candidate_pool_v1,belief_limited_heuristic_v1,3
VAE000252,vae_candidate_000252,0.8742149617618731,1361.6988525390625,-2442.1279296875,2653.7326540571385,2.1391623539312334,0.06418944447433242,4.9594301531414064,34,8093.864830481858,2237.2104848265662,1.8776564080327272,1.0666197441328926,5868.878082326369,0.42523904420149816,0.9879035757177782,0.9554700720167963,0.8755725531246173,1.0,0.2347070510040909,0.9740093606145142,0.8095238095238095,0.0,0.12542405913017268,0.0,ahead_vae,ahead,False,0.07310497760772705,0.7501074075698853,2.523634672164917,1.5570472478866577,vae_candidate_pool_v1,belief_limited_heuristic_v1,4
VAE000555,vae_candidate_000555,0.8702073000133405,1346.78857421875,1852.3721923828125,2267.1009323305675,-2.148050334277334,-0.06925591575530698,4.731596466763974,33,8201.670196804935,2470.5222164869415,1.6286316657911217,-1.0627982350677663,6148.0759587725515,0.15463263947482453,0.9966667845158502,0.994034088629692,0.8737200442412555,1.0,0.20357895822389022,0.8094016191478249,0.7857142857142857,0.0,0.12262541562622652,0.0,ahead_vae,ahead,False,0.04713716730475426,0.7521714568138123,1.515702247619629,1.1901514530181885,vae_candidate_pool_v1,belief_limited_heuristic_v1,5
VAE000340,vae_candidate_000340,0.868006724648831,1512.952880859375,1960.980712890625,2498.5854442629734,-2.20479070141925,-0.008289212777274244,4.60198466133362,32,8125.345844414068,2502.3134966326065,1.5738611123045736,-0.9450911649478175,6787.014104750664,0.3405270934464133,0.998164429668683,0.9712893778570857,0.8105503296386966,1.0,0.1967326390380717,0.9957657297130138,0.7619047619047619,0.0,0.11993970136395386,0.0,ahead_vae,ahead,False,0.08158189803361893,0.8645036220550537,1.5079879760742188,1.9367353916168213,vae_candidate_pool_v1,belief_limited_heuristic_v1,6
VAE000213,vae_candidate_000213,0.8674441118745887,-319.36151123046875,-2152.1064453125,2009.181513188284,1.439600181999173,0.05812589213308437,5.510272165359668,35,8328.541846086426,2580.8605888039283,1.6283003882979377,1.7601183637237041,4102.119914729894,0.34785496983957964,0.9715396732957305,0.9700530386618282,0.9821320487826998,0.9766952177928319,0.2035375485372422,0.8651975291477284,0.8333333333333334,1.0,0.12344843907032885,0.12344843907032885,inside_convoy_envelope,inside,True,0.054059602320194244,0.6887126564979553,1.8860619068145752,1.5502127408981323,vae_candidate_pool_v1,belief_limited_heuristic_v1,7
VAE001061,vae_candidate_001061,0.8665714972708854,-699.7500610351562,1907.180419921875,2001.809309258312,-1.235110940930207,0.03949704820720289,5.451619517657639,31,8171.60203134134,2412.0547217318926,1.5727776529745339,-1.8669846644523833,4692.1239523965,0.26860060868598873,0.9704719824584017,0.9820716071127624,0.9564559697176301,1.0,0.19659720662181673,0.9484087959090742,0.7380952380952381,1.0,0.12709803966269473,0.12709803966269473,inside_convoy_envelope,inside,True,0.06718196719884872,2.0349321365356445,1.501373529434204,1.2951470613479614,vae_candidate_pool_v1,belief_limited_heuristic_v1,8
VAE000766,vae_candidate_000766,0.8665058006153094,-143.002197265625,-2080.208984375,2291.9101943528494,1.493226804150315,0.07338982159328333,5.155518891817197,27,8117.628837633351,2339.221544821044,1.4218808944232264,1.721755671032762,3533.401075487743,0.08623777832283896,0.9977938537448696,0.998141913367941,0.9886272603432991,0.8412859703542246,0.1777351118029033,0.9847210819774889,0.6428571428571429,1.0,0.1254713144870474,0.1254713144870474,inside_convoy_envelope,inside,True,0.09809483587741852,0.8582721948623657,2.0946741104125977,1.1107302904129028,vae_candidate_pool_v1,belief_limited_heuristic_v1,9
VAE000995,vae_candidate_000995,0.8642732266028915,551.3719482421875,2318.94140625,2196.6599121010718,-1.7811417750194811,0.0019980302701030715,5.997783247372003,30,8202.140175234303,2266.4635572832517,1.6137837097646655,-1.358452848300209,3944.1699912311133,0.0604813968353961,0.9922143620906473,0.999085778895207,0.9775397082604225,0.9390880931502651,0.20172296372058318,0.8364401723913041,0.7142857142857143,1.0,0.12826818961012287,0.12826818961012287,inside_convoy_envelope,inside,True,0.12414625287055969,1.7994318008422852,1.5161569118499756,1.8145631551742554,vae_candidate_pool_v1,belief_limited_heuristic_v1,10
